Time, Valve, Pump Dir, Pump Time, Measure Time, Purge Time, Notes
10/1/2018 14:36:13, 4, Reverse, 44, 46, 46, Automatic
10/1/2018 14:38:43, 5, Forward, 49, 41, 51, Automatic
10/1/2018 14:40:13, 5, Reverse, 49, 41, 51, Automatic
10/1/2018 14:42:43, 6, Forward, 51, 39, 53, Automatic
10/1/2018 14:44:13, 6, Reverse, 51, 39, 53, Automatic
10/1/2018 14:46:43, 7, Forward, 54, 36, 57, Automatic
10/1/2018 14:48:13, 7, Reverse, 54, 36, 57, Automatic
10/1/2018 14:50:43, 8, Forward, 65, 25, 67, Automatic
10/1/2018 14:52:13, 8, Reverse, 65, 25, 67, Automatic
10/1/2018 14:54:43, 9, Forward, 70, 20, 72, Automatic
10/1/2018 14:56:13, 9, Reverse, 70, 20, 72, Automatic
10/1/2018 14:58:43, 10, Forward, 30, 60, 32, Automatic
10/1/2018 15:00:13, 10, Reverse, 30, 60, 32, Automatic
10/1/2018 15:02:43, 1, Forward, 35, 55, 37, Automatic
10/1/2018 15:04:13, 1, Reverse, 35, 55, 37, Automatic
