Reservoir,Site,DateTime,Depth_m,TFe_mgL,TMn_mgL,SFe_mgL,SMn_mgL,Flag_DateTime,Flag_TFe,Flag_TMn,Flag_SFe,Flag_SMn
FCR,50,2021-05-31 13:21:00,8,2.97279222,0.620634858,1.99522787,0.640818766,0,0,0,0,0
FCR,50,2021-05-31 13:28:00,9,7.323633206,0.985196287,7.038623935,0.97650178,0,0,0,0,0
BVR,50,2021-05-31 09:53:00,0.1,0.159762467,0.015719522,0.030734088,0.001292192,0,0,0,0,0
BVR,50,2021-05-31 10:04:00,3,0.157251897,0.016164213,0.033623613,0.003056858,0,0,0,0,0
BVR,50,2021-05-31 10:12:00,6,0.258625375,0.030992441,0.043110119,0.013888069,0,0,0,0,0
BVR,50,2021-05-31 10:22:00,9,5.298412733,0.799204923,5.149929587,0.809443923,0,0,0,0,0
BVR,50,2021-05-31 10:32:00,11,10.42493738,1.033313577,10.0590228,1.018839632,0,0,0,0,0
FCR,50,2021-06-02 12:57:00,0.1,0.593180202,0.036235717,0.241743407,0.002516144,0,0,0,0,0
FCR,50,2021-06-02 13:05:00,1.6,0.511711922,0.03584367,0.239614151,0.002350575,0,0,0,0,0
FCR,50,2021-06-02 13:30:00,3.8,0.303529002,0.039284191,0.086592186,0.012219722,0,0,0,0,0
FCR,50,2021-06-02 13:35:00,5,0.6864465,0.150093283,0.104843773,0.119364433,0,0,0,0,0
FCR,50,2021-06-02 13:43:00,6.2,1.044129593,0.330892976,0.223369621,0.314466083,0,0,0,0,0
FCR,50,2021-06-02 13:48:00,8,2.880476994,0.627893089,1.998811984,0.625902105,0,0,0,0,0
FCR,50,2021-06-02 13:54:00,9,8.829881369,1.022797372,8.131619519,1.011643511,0,0,0,0,0
FCR,50,2021-06-04 11:24:00,0.1,0.521074253,0.032964392,0.27337683,0.003210049,0,0,0,0,0
FCR,50,2021-06-04 11:28:00,1.6,0.526944192,0.033613813,0.25709098,0.002613918,0,0,0,0,0
FCR,50,2021-06-04 11:32:00,3.8,0.443203637,0.036023383,0.157141006,0.008547179,0,0,0,0,0
FCR,50,2021-06-04 11:37:00,5,0.488790112,0.12755508,0.10647123,0.104639518,0,0,0,0,0
FCR,50,2021-06-04 11:51:00,6.2,0.939622884,0.297970393,0.361069873,0.295971797,0,0,0,0,0
FCR,50,2021-06-04 11:54:00,8,2.670595695,0.533208359,2.000789351,0.525583412,0,0,0,0,0
FCR,50,2021-06-04 12:00:00,9,1.578800536,0.26134745,1.599289824,0.319349292,0,0,0,0,0
FCR,50,2021-06-07 10:50:00,0.1,0.506231218,0.02819219,0.311411462,0.005832818,0,0,0,0,0
FCR,50,2021-06-07 11:00:00,1.6,0.506094122,0.030460493,0.252064862,0.004169996,0,0,0,0,0
FCR,50,2021-06-07 11:18:00,3.8,0.315324754,0.02594182,0.076179047,0.004203059,0,0,0,0,0
FCR,50,2021-06-07 11:27:00,5,0.516417595,0.146934221,0.054376536,0.131186442,0,0,0,0,0
FCR,50,2021-06-07 11:35:00,6.2,1.531878029,0.350602929,1.003990468,0.338780045,0,0,0,0,0
FCR,50,2021-06-07 11:42:00,8,4.14197621,0.686924246,3.89110251,0.680744561,0,0,0,0,0
FCR,50,2021-06-07 11:52:00,9,13.05614279,1.063414278,10.9016548,1.016430178,0,0,0,0,0
FCR,100,2021-06-07 13:30:00,0.1,0.270963831,0.036005542,0.020891513,0.002747383,0,0,0,0,0
FCR,200,2021-06-07 14:20:00,0.1,0.861983365,0.023816649,0.305578393,0.02488639,0,0,0,0,0
FCR,50,2021-06-10 18:16:00,0.1,0.589582522,0.033592522,0.402206518,0.012235083,0,0,0,0,0
FCR,50,2021-06-10 18:23:00,1.6,0.556226324,0.032764919,0.336236736,0.00674412,0,0,0,0,0
FCR,50,2021-06-10 18:25:00,3.8,0.378263787,0.035147513,0.120297245,0.009751745,0,0,0,0,0
FCR,50,2021-06-10 18:35:00,5,0.640981795,0.28474913,0.071283986,0.262453933,0,0,0,0,0
FCR,50,2021-06-10 18:42:00,6.2,1.829261937,0.442263531,1.200936768,0.413596315,0,0,0,0,0
FCR,50,2021-06-10 18:46:00,8,5.455193211,0.73488044,5.211170059,0.721853128,0,0,0,0,0
FCR,50,2021-06-10 18:52:00,9,5.361925399,0.711328142,5.311377908,0.725186145,0,0,0,0,0
FCR,50,2021-06-10 22:06:00,0.1,0.578720723,0.032316684,0.418543563,0.01250516,0,0,0,0,0
FCR,50,2021-06-10 22:12:00,1.6,0.557862979,0.03171834,0.360481328,0.008403937,0,0,0,0,0
FCR,50,2021-06-10 22:19:00,3.8,0.412819017,0.041757335,0.106954145,0.013516284,0,0,0,0,0
FCR,50,2021-06-10 22:24:00,5,0.60541297,0.177094638,0.163707002,0.18470887,0,0,0,0,0
FCR,50,2021-06-10 22:30:00,6.2,1.86488233,0.3885635,1.197633572,0.346900259,0,0,0,0,0
FCR,50,2021-06-10 22:33:00,8,3.688975903,0.59448005,3.372521439,0.589330154,0,0,0,0,0
FCR,50,2021-06-10 22:38:00,9,4.969128014,0.694568434,4.781194076,0.693287588,0,0,0,0,0
FCR,50,2021-06-11 02:02:00,0.1,0.594161019,0.033699071,0.410294111,0.012870332,0,0,0,0,0
FCR,50,2021-06-11 02:12:00,1.6,0.551650901,0.032418764,0.342700054,0.007809358,0,0,0,0,0
FCR,50,2021-06-11 02:18:00,3.8,0.428219868,0.037028802,0.117944164,0.008193893,0,0,0,0,0
FCR,50,2021-06-11 02:26:00,5,0.511436614,0.154819359,0.066381682,0.128305673,0,0,0,0,0
FCR,50,2021-06-11 02:31:00,6.2,2.6787326,0.48990573,2.356557612,0.49281214,0,0,0,0,0
FCR,50,2021-06-11 02:40:00,8,5.679749148,0.726727412,5.055399328,0.69510757,0,0,0,0,0
FCR,50,2021-06-11 02:45:00,9,6.377430957,0.761376957,5.87910745,0.741730256,0,0,0,0,0
FCR,50,2021-06-11 06:08:00,0.1,0.589885771,0.033041382,0.406540436,0.013058416,0,0,0,0,0
FCR,50,2021-06-11 06:12:00,1.6,0.568866868,0.033495741,0.375747338,0.010440973,0,0,0,0,0
FCR,50,2021-06-11 06:16:00,3.8,0.465370304,0.039256314,0.225234298,0.01006598,0,0,0,0,0
FCR,50,2021-06-11 06:20:00,5,0.739726959,0.223908762,0.222863504,0.183277624,0,0,0,0,0
FCR,50,2021-06-11 06:26:00,6.2,2.26220864,0.493981486,1.858601313,0.501912155,0,0,0,0,0
FCR,50,2021-06-11 06:30:00,8,5.292268064,0.710202112,5.023625902,0.711662488,0,0,0,0,0
FCR,50,2021-06-11 06:35:00,9,7.41995183,0.800154181,7.071668339,0.82229221,0,0,0,0,0
FCR,50,2021-06-11 10:06:00,0.1,0.599317446,0.034008456,0.415379609,0.013463298,0,0,0,0,0
FCR,50,2021-06-11 10:14:00,1.6,0.716641793,0.056292542,0.464369058,0.023972357,0,0,0,0,0
FCR,50,2021-06-11 10:20:00,3.8,0.451751497,0.040521863,0.112824192,0.011968398,0,0,0,0,0
FCR,50,2021-06-11 10:24:00,5,0.631635852,0.256346353,0.140658098,0.306830634,0,0,0,0,0
FCR,50,2021-06-11 10:31:00,6.2,1.812021925,0.415774986,1.462380568,0.419947708,0,0,0,0,0
FCR,50,2021-06-11 10:35:00,8,5.040566322,0.682653277,4.930017476,0.695569605,0,0,0,0,0
FCR,50,2021-06-11 10:39:00,9,6.596499965,0.77432156,6.342060553,0.778654125,0,0,0,0,0
FCR,50,2021-06-11 13:16:00,0.1,0.596400573,0.031595658,0.410237634,0.012283488,0,0,0,0,0
FCR,50,2021-06-11 13:25:00,1.6,0.628710399,0.040291593,0.395587709,0.012083848,0,0,0,0,0
FCR,50,2021-06-11 13:31:00,3.8,0.440193919,0.037251271,0.159513784,0.0100909,0,0,0,0,0
FCR,50,2021-06-11 13:36:00,5,0.675525335,0.232868712,0.172268607,0.214184482,0,0,0,0,0
FCR,50,2021-06-11 13:41:00,6.2,2.576976196,0.542729942,2.270618038,0.547382078,0,0,0,0,0
FCR,50,2021-06-11 13:45:00,8,5.938034947,0.755312966,5.50481579,0.756991255,0,0,0,0,0
FCR,50,2021-06-11 13:55:00,9,5.696080327,0.725913375,5.091860269,0.727137635,0,0,0,0,0
FCR,50,2021-06-11 15:12:00,0.1,0.605257772,0.03372929,0.459567197,0.012756059,0,0,0,0,0
FCR,50,2021-06-11 15:18:00,1.6,0.612554913,0.037091054,0.392413946,0.010208323,0,0,0,0,0
FCR,50,2021-06-11 15:22:00,3.8,0.428369029,0.058091523,0.108451756,0.020723484,0,0,0,0,0
FCR,50,2021-06-11 16:00:00,5,0.712492613,0.350713518,0.079417019,0.345749752,0,0,0,0,0
FCR,50,2021-06-11 16:06:00,6.2,2.787289733,0.553701039,2.252305521,0.523746462,0,0,0,0,0
FCR,50,2021-06-11 16:09:00,8,4.602192266,0.652832105,4.328396379,0.668942996,0,0,0,0,0
FCR,50,2021-06-11 16:13:00,9,6.058021988,0.751269933,5.432051058,0.761117587,0,0,0,0,0
FCR,50,2021-06-11 17:05:00,0.1,0.598714524,0.033649857,0.421752882,0.013393437,0,0,0,0,0
FCR,50,2021-06-11 17:11:00,1.6,0.593815196,0.03516177,0.39196338,0.009540779,0,0,0,0,0
FCR,50,2021-06-11 17:15:00,3.8,0.371393529,0.071361278,0.084103017,0.029475234,0,0,0,0,0
FCR,50,2021-06-11 17:20:00,5,1.169576256,0.390137707,0.471791529,0.351077242,0,0,0,0,0
FCR,50,2021-06-11 17:23:00,6.2,2.174567968,0.416311519,1.672841786,0.413595863,0,0,0,0,0
FCR,50,2021-06-11 17:27:00,8,5.715251863,0.738797586,5.188168706,0.749904481,0,0,0,0,0
FCR,50,2021-06-11 17:30:00,9,5.41497759,0.701483404,4.510269763,0.684702541,0,0,0,0,0
FCR,50,2021-06-15 10:45:00,0.1,0.663678259,0.03216034,0.509762837,0.011904175,0,0,0,0,0
FCR,50,2021-06-15 11:07:00,1.6,0.676557637,0.032703961,0.516476691,0.011831847,0,0,0,0,0
FCR,50,2021-06-15 11:22:00,3.8,0.487373012,0.046013579,0.163633696,0.017789697,0,0,0,0,0
FCR,50,2021-06-15 11:28:00,5,0.284104202,0.21834543,0.880649265,0.231546148,0,0,0,0,0
FCR,50,2021-06-15 11:35:00,6.2,2.550393561,0.644289942,0.060211578,0.625635668,0,0,0,0,0
FCR,50,2021-06-15 11:42:00,8,2.413299939,0.605885242,0.140598788,0.589403677,0,0,0,0,0
FCR,50,2021-06-15 11:50:00,9,2.534804808,0.641424016,0.236942045,0.638449797,0,0,0,0,0
BVR,50,2021-06-15 16:05:00,0.1,0.187944465,0.013743567,0.103981269,0.001949239,0,0,0,0,0
BVR,50,2021-06-15 16:21:00,3,0.188845025,0.015861671,0.104594729,0.007291044,0,0,0,0,0
BVR,50,2021-06-15 16:30:00,6,0.232626892,0.061254416,0.078423551,0.057387058,0,0,0,0,0
BVR,50,2021-06-15 16:40:00,9,9.323702172,1.043347017,9.566147878,1.046334303,0,0,0,0,0
BVR,50,2021-06-15 16:52:00,11,12.48215213,1.068770428,11.86677679,1.035956775,0,0,0,0,0
FCR,50,2021-06-18 11:30:00,0.1,0.685826427,0.030920699,0.608723478,0.009783626,0,0,0,0,0
FCR,50,2021-06-18 11:37:00,1.6,0.770261967,0.030856414,0.530683042,0.007650662,0,0,0,0,0
FCR,50,2021-06-18 11:43:00,3.8,0.572000499,0.054665651,0.157587008,0.011948367,0,0,0,0,0
FCR,50,2021-06-18 11:56:00,5,2.663521983,0.457467916,2.024764888,0.535468461,0,0,0,0,0
FCR,50,2021-06-18 12:01:00,6.2,2.45996858,0.585156326,0.433920356,0.543848536,0,0,0,0,0
FCR,50,2021-06-18 12:10:00,8,2.725267907,0.681414029,0.045295106,0.691567459,0,0,0,0,0
FCR,50,2021-06-18 12:18:00,9,2.751191985,0.681688387,0.091627896,0.655638218,0,0,0,0,0
FCR,50,2021-06-21 12:00:00,0.1,0.685860808,0.028585923,0.572565938,0.014327331,1,0,0,0,0
FCR,50,2021-06-21 12:00:00,1.6,0.603885343,0.026105306,0.469068247,0.009053788,1,0,0,0,0
FCR,50,2021-06-21 12:00:00,3.8,0.491951085,0.051357996,0.03554122,0.01498762,1,0,0,0,0
FCR,50,2021-06-21 12:00:00,5,2.92643619,0.638832581,2.15841003,0.62939946,1,0,0,0,0
FCR,50,2021-06-21 12:00:00,6.2,2.576095922,0.657965603,0.099447587,0.633533196,1,0,0,0,0
FCR,50,2021-06-21 12:00:00,8,2.84783783,0.713398461,0.033138903,0.688614879,1,0,0,0,0
FCR,50,2021-06-21 12:00:00,9,2.837366547,0.714269835,0.032832257,0.68218295,1,0,0,0,0
FCR,50,2021-06-28 14:12:00,0.1,0.8306,0.0331,0.5929,0.0129,0,0,0,0,0
FCR,50,2021-06-28 14:25:00,1.6,0.7995,0.0317,0.5631,0.0105,0,0,0,0,0
FCR,50,2021-06-28 14:32:00,3.8,1.3657,0.3843,0.7637,0.374,0,0,0,0,0
FCR,50,2021-06-28 14:45:00,5,4.3103,0.629,3.4852,0.6182,1,0,0,0,0
FCR,50,2021-06-28 14:50:00,6.2,3.2001,0.6986,1.2343,0.696,0,0,0,0,0
FCR,50,2021-06-28 15:16:00,8,3.1729,0.705,1.1537,0.694,0,0,0,0,0
FCR,50,2021-06-28 15:24:00,9,2.8883,0.705,0.6253,0.6887,0,0,0,0,0
BVR,50,2021-06-28 10:38:00,0.1,0.2414,0.0149,0.1084,0.007,0,0,0,0,0
BVR,50,2021-06-28 10:41:00,3,0.259,0.0157,0.1074,0.0039,0,0,0,0,0
BVR,50,2021-06-28 10:53:00,6,0.5506,0.2192,0.0262,0.2053,0,0,0,0,0
BVR,50,2021-06-28 11:00:00,9,2.3156,1.0437,1.1997,0.9696,0,0,0,0,0
BVR,50,2021-06-28 11:44:00,11,14.0367,1.0974,13.8582,1.0896,0,0,0,0,0
FCR,50,2021-07-07 14:50:00,0.1,0.766,0.0269,0.4468,0.0093,0,0,0,0,0
FCR,50,2021-07-07 14:56:00,1.6,0.4523,0.02,0.1225,0.0063,0,0,0,0,0
FCR,50,2021-07-07 15:02:00,3.8,1.6347,0.6576,0.7149,0.6195,0,0,0,0,0
FCR,50,2021-07-07 15:07:00,5,3.9462,0.5875,3.3027,0.5755,0,0,0,0,0
FCR,50,2021-07-07 15:22:00,6.2,4.3652,0.7415,3.6756,0.716,0,0,0,0,0
FCR,50,2021-07-07 15:34:00,8,4.2089,0.7425,4.0088,0.7526,0,0,0,0,0
FCR,50,2021-07-07 15:46:00,9,5.5554,0.7638,5.1905,0.7639,0,0,0,0,0
FCR,50,2021-07-12 09:32:00,1.6,0.6242,0.0204,0.3031,0.028,0,0,0,0,0
FCR,50,2021-07-12 09:40:00,3.8,1.3129,0.5026,0,0.3328,0,0,0,4,0
FCR,50,2021-07-12 09:56:00,5,3.8924,0.6277,3.5255,0.6445,0,0,0,0,0
FCR,50,2021-07-12 10:02:00,6.2,3.8589,0.621,3.3052,0.6044,0,0,0,0,0
FCR,50,2021-07-12 10:12:00,8,7.8812,0.8392,7.6136,0.836,0,0,0,0,0
FCR,50,2021-07-12 12:00:00,9,,,,,1,1,1,1,1
FCR,100,2021-07-12 11:35:00,0.1,0.1771,0.024,0.005,0.0011,0,0,0,3,0
FCR,200,2021-07-12 13:05:00,0.1,,,0.3588,0.0126,0,1,1,0,0
BVR,50,2021-07-12 14:25:00,3,0.4256,0.0344,0.1439,0.0025,0,0,0,0,0
BVR,50,2021-07-12 14:32:00,6,0.5684,0.2743,0.0441,2.17E-01,0,0,0,0,0
BVR,50,2021-07-12 12:00:00,9,,,,,1,1,1,1,1
BVR,50,2021-07-12 14:53:00,11,19.7599,1.3009,18.9807,1.254,0,0,0,0,0
FCR,50,2021-07-21 10:30:00,0.1,0.7444,0.0149,0.5206,0.0047,0,0,0,0,0
FCR,50,2021-07-21 10:54:00,1.6,0.7454,0.0148,0.5337,0.0032,0,0,0,0,0
FCR,50,2021-07-21 11:13:00,3.8,0.4596,0.4644,0.0279,0.3558,0,0,0,0,0
FCR,50,2021-07-21 11:25:00,5,1.9342,0.2787,1.1118,0.2287,0,0,0,0,0
FCR,50,2021-07-21 11:44:00,6.2,5.9497,0.7153,5.3483,0.7017,0,0,0,0,0
FCR,50,2021-07-21 11:59:00,8,7.0198,0.7726,6.6354,0.7711,0,0,0,0,0
FCR,50,2021-07-21 12:14:00,9,10.3953,0.8346,11.1426,0.859,0,0,0,0,0
FCR,100,2021-07-21 12:00:00,0.1,,,0.0246,0.0016,1,1,1,0,0
FCR,200,2021-07-21 12:00:00,0.1,8.2131,0.272,4.3771,0.2651,1,0,0,0,0
FCR,50,2021-07-26 12:55:00,0.1,0.6572,0.0136,0.4641,0.0087,0,0,0,0,0
FCR,50,2021-07-26 12:50:00,1.6,0.7501,0.0194,0.4818,0.016,0,0,0,0,0
FCR,50,2021-07-26 13:35:00,3.8,0.4614,0.3207,0.0599,0.2319,0,0,0,0,0
FCR,50,2021-07-26 13:41:00,5,2.3891,0.5425,1.3181,0.509,0,0,0,0,0
FCR,50,2021-07-26 13:46:00,6.2,7.4712,0.802,7.2537,0.8038,0,0,0,0,0
FCR,50,2021-07-26 13:50:00,8,7.3196,0.7766,6.6615,0.7628,0,0,0,0,0
FCR,50,2021-07-26 13:56:00,9,11.4857,0.8862,12.6911,0.9142,0,0,0,0,0
BVR,50,2021-07-26 09:42:00,0.1,0.4723,0.0297,0.1963,0.0014,0,0,0,0,0
BVR,50,2021-07-26 10:00:00,3,0.444,0.0276,0.1939,8.00E-04,0,0,0,0,0
BVR,50,2021-07-26 10:07:00,6,0.5547,0.4508,0.0265,0.4712,0,0,0,0,0
BVR,50,2021-07-26 10:15:00,9,10.6128,1.0939,10.2494,1.0937,0,0,0,0,0
BVR,50,2021-07-26 10:30:00,11,18.8189,1.3643,19.0527,1.3574,0,0,0,0,0
FCR,50,2021-08-02 10:30:00,0.1,0.667,0.0128,0.4512,0.0046,0,0,0,0,0
FCR,50,2021-08-02 10:43:00,1.6,0.6634,0.0125,0.4656,0.0032,0,0,0,0,0
FCR,50,2021-08-02 10:53:00,3.8,0.2719,0.0636,0.0113,3.06E-02,0,0,0,0,0
FCR,50,2021-08-02 11:03:00,5,1.0669,0.4201,0.2001,0.4487,0,0,0,0,0
FCR,50,2021-08-02 11:12:00,6.2,7.9591,0.9334,2.1329,0.9285,0,0,0,0,0
FCR,50,2021-08-02 11:33:00,8,7.6368,0.9384,2.0711,0.9259,0,0,0,0,0
FCR,50,2021-08-02 11:46:00,9,8.1778,0.9149,2.2433,0.9021,0,0,0,0,0
FCR,100,2021-08-02 13:00:00,0.1,0.1263,0.016,0.005,1.50E-03,0,0,0,3,0
FCR,50,2021-08-09 13:10:00,0.1,0.6153,0.0121,0.2791,0.0054,0,0,0,0,0
FCR,50,2021-08-09 13:20:00,1.6,0.636,0.0117,0.2756,0.0035,0,0,0,0,0
FCR,50,2021-08-09 13:35:00,3.8,0.3768,0.0351,0.05,1.75E-02,0,0,0,0,0
FCR,50,2021-08-09 13:51:00,5,1.6186,1.1595,0.005,1.00E+00,0,0,0,3,0
FCR,50,2021-08-09 14:05:00,6.2,2.353,0.7661,0.0134,7.26E-01,0,0,0,0,0
FCR,50,2021-08-09 14:25:00,8,,,0.0088,1.03E+00,0,1,1,0,0
FCR,50,2021-08-09 14:30:00,9,3.6714,1.0068,0.0126,9.77E-01,0,0,0,0,0
BVR,50,2021-08-09 10:05:00,0.1,0.6246,0.0341,0.2508,6.00E-04,0,0,0,0,0
BVR,50,2021-08-09 10:25:00,3,0.5277,0.0305,0.1546,0.0021,0,0,0,0,0
BVR,50,2021-08-09 10:00:00,6,0.6344,0.852,0.006,8.11E-01,0,0,0,0,0
BVR,50,2021-08-09 10:53:00,9,17.7739,1.536,17.7718,1.5363,0,0,0,0,0
BVR,50,2021-08-09 11:10:00,10,7.2359,0.7103,5.3087,0.6079,0,8,8,8,8
FCR,50,2021-08-16 09:50:00,0.1,0.5202,0.0148,0.2675,0.0074,0,0,0,0,0
FCR,50,2021-08-16 10:04:00,1.6,0.501,0.0136,0.2489,0.0035,0,0,0,0,0
FCR,50,2021-08-16 10:08:00,3.8,0.4226,0.0184,0.0451,6.20E-03,0,0,0,0,0
FCR,50,2021-08-16 10:29:00,5,0.9842,0.9136,0.005,8.65E-01,0,0,0,3,0
FCR,50,2021-08-16 10:41:00,6.2,2.6058,1.4293,0.005,1.39E+00,0,0,0,3,0
FCR,50,2021-08-16 10:58:00,8,2.8916,1.3202,0.005,1.29E+00,0,0,0,3,0
FCR,50,2021-08-16 11:09:00,9,2.9497,1.3154,0,1.3113,0,0,0,4,0
FCR,100,2021-08-16 14:54:00,0.1,0.3214,0.0358,0.0297,2.40E-03,0,0,0,0,0
FCR,200,2021-08-16 13:49:00,0.1,3.3662,0.0987,1.0348,0.0979,0,0,0,0,0
FCR,50,2021-08-23 12:34:00,0.1,0.4984,0.0189,0.2572,0.006,0,0,0,0,0
FCR,50,2021-08-23 12:44:00,1.6,0.4953,0.0175,0.2557,0.0035,0,0,0,0,0
FCR,50,2021-08-23 12:55:00,3.8,0.4915,0.0275,0.0323,6.10E-03,0,0,0,0,0
FCR,50,2021-08-23 13:05:00,5,1.6274,1.2328,0.0079,1.03E+00,0,0,0,0,0
FCR,50,2021-08-23 13:13:00,6.2,2.3331,1.2296,0.0113,1.11E+00,0,0,0,0,0
FCR,50,2021-08-23 13:37:00,8,2.8496,1.2829,0.0177,1.22E+00,0,0,0,0,0
FCR,50,2021-08-23 13:54:00,9,3.53,1.5127,0.027,1.49E+00,0,0,0,0,0
BVR,50,2021-08-23 10:00:00,0.1,0.438,0.0192,0.2959,0.001,0,0,0,0,0
BVR,50,2021-08-23 10:08:00,3,0.4852,0.0223,0.2785,0.0039,0,0,0,0,0
BVR,50,2021-08-23 10:18:00,6,1.7962,1.3448,1.6352,1.3576,0,0,0,0,0
BVR,50,2021-08-23 10:28:00,9,22.1235,1.6263,21.5521,1.6131,0,0,0,0,0
BVR,50,2021-08-23 10:39:00,11,26.6231,1.6524,9.6768,1.315,0,0,0,0,0
FCR,50,2021-08-31 09:30:00,0.1,0.4292,0.0126,0.2215,0.0038,0,0,0,0,0
FCR,50,2021-08-31 09:45:00,1.6,0.4463,0.0136,0.1649,0.004,0,0,0,0,0
FCR,50,2021-08-31 09:55:00,3.8,0.4847,0.0195,0.026,0.0064,0,0,0,0,0
FCR,50,2021-08-31 10:07:00,5,1.1014,0.6251,0.011,0.6892,0,0,0,0,0
FCR,50,2021-08-31 10:22:00,6.2,2.5471,1.514,0.0324,1.4025,0,0,0,0,0
FCR,50,2021-08-31 10:35:00,8,2.8356,1.6235,0.0446,1.5763,0,0,0,0,0
FCR,50,2021-08-31 10:46:00,9,2.6134,1.4559,0.0327,1.3623,0,0,0,0,0
FCR,100,2021-08-31 13:38:00,0.1,0.1643,0.022,0.0403,0.0023,0,0,0,0,0
FCR,200,2021-08-31 12:00:00,0.1,5.9954,0.1637,1.1972,0.1562,1,0,0,0,0
FCR,50,2021-09-06 13:07:00,0.1,0.4145,0.0083,0.2376,0.0054,0,0,0,0,0
FCR,50,2021-09-06 13:19:00,1.6,0.4263,0.0083,0.2214,0.0032,0,0,0,0,0
FCR,50,2021-09-06 13:29:00,3.8,0.4148,0.018,0.0623,0.008,0,0,0,0,0
FCR,50,2021-09-06 13:39:00,5,0.9455,0.4925,0.0298,0.7081,0,0,0,0,0
FCR,50,2021-09-06 13:50:00,6.2,2.1831,1.2315,0.0632,1.2018,0,0,0,0,0
FCR,50,2021-09-06 14:00:00,8,3.0147,1.6814,0.1838,1.7233,0,0,0,0,0
FCR,50,2021-09-06 14:08:00,9,3.0471,1.6986,0.1538,1.6766,0,0,0,0,0
BVR,50,2021-09-06 09:45:00,0.1,0.4064,0.0199,0.2613,0.0016,0,0,0,0,0
BVR,50,2021-09-06 09:59:00,3,0.3895,0.0188,0.229,0.002,0,0,0,0,0
BVR,50,2021-09-06 10:07:00,6,1.3809,0.894,0.4201,0.8764,0,0,0,0,0
BVR,50,2021-09-06 10:23:00,9,24.168,1.6987,23.7051,1.7017,0,0,0,0,0
BVR,50,2021-09-06 10:36:00,10,31.2691,1.788,30.2166,1.7852,0,0,0,0,0
FCR,50,2021-09-14 10:46:00,0.1,0.4244,0.0099,0.0984,0.0038,0,0,0,0,0
FCR,50,2021-09-14 10:59:00,1.6,0.4142,0.0091,0.1002,0.0018,0,0,0,0,0
FCR,50,2021-09-14 11:09:00,3.8,0.4648,0.0193,0.0564,0.0074,0,0,0,0,0
FCR,50,2021-09-14 11:19:00,5,1.8803,1.5332,0.0693,1.6138,0,0,0,0,0
FCR,50,2021-09-14 11:30:00,6.2,3.4594,2.1103,0.0228,2.0652,0,0,0,0,0
FCR,50,2021-09-14 11:40:00,8,3.5745,2.1142,0.0251,2.0834,0,0,0,0,0
FCR,50,2021-09-14 11:56:00,9,3.5196,2.0833,0.0209,2.0927,0,0,0,0,0
FCR,100,2021-09-14 16:19:00,0.1,0.1443,2.10E-02,0,9.00E-04,0,0,0,4,0
FCR,50,2021-09-21 13:18:00,0.1,0.3715,0.011,0.14,0.0022,0,0,0,0,0
FCR,50,2021-09-21 13:22:00,1.6,0.3815,0.0106,0.15,0.0018,0,0,0,0,0
FCR,50,2021-09-21 13:30:00,3.8,0.7694,0.0669,0.0614,0.0355,0,0,0,0,0
FCR,50,2021-09-21 13:38:00,5,3.1262,2.2344,0.6695,2.2844,0,0,0,0,0
FCR,50,2021-09-21 13:50:00,6.2,2.7197,1.5944,0.0334,1.6003,0,0,0,0,0
FCR,50,2021-09-21 13:58:00,8,2.9448,1.6934,0.0564,1.7085,0,0,0,0,0
FCR,50,2021-09-21 14:08:00,9,3.5471,2.0811,0.0419,2.0958,0,0,0,0,0
BVR,50,2021-09-21 10:11:00,0.1,0.3319,0.022,0.1109,8.00E-04,0,0,0,0,0
BVR,50,2021-09-21 10:19:00,3,0.333,0.0229,0.1075,0.0024,0,0,0,0,0
BVR,50,2021-09-21 10:23:00,6,6.6446,1.6733,3.899,1.4899,0,0,0,0,0
BVR,50,2021-09-21 10:33:00,9,24.0861,1.8033,21.9323,1.8047,0,0,0,0,0
BVR,50,2021-09-21 10:41:00,11,35.1931,1.926,34.3854,1.904,0,0,0,0,0
FCR,50,2021-09-27 10:24:00,0.1,0.4314,0.0222,0.0723,0.0076,0,0,0,0,0
FCR,50,2021-09-27 10:31:00,1.6,0.4521,0.0242,0.0513,0.0054,0,0,0,0,0
FCR,50,2021-09-27 10:42:00,3.8,0.4294,0.0279,0.0528,0.0082,0,0,0,0,0
FCR,50,2021-09-27 10:52:00,5,1.653,0.8253,1.2648,0.8884,0,0,0,0,0
FCR,50,2021-09-27 11:02:00,6.2,2.7221,1.6535,0.2601,1.7246,0,0,0,0,0
FCR,50,2021-09-27 11:13:00,8,3.7445,2.1741,0.0838,2.041,0,0,0,0,0
FCR,50,2021-09-27 11:24:00,9,3.9066,2.2584,0.0591,2.2474,0,0,0,0,0
FCR,100,2021-09-27 14:25:00,0.1,0.098,1.26E-02,0.005,8.00E-04,0,0,0,3,0
FCR,200,2021-09-27 14:48:00,0.1,1.8088,0.0265,0.4432,0.0233,0,0,0,0,0
FCR,50,2021-10-04 11:20:00,0.1,0.2057,0.0102,0.0542,0.0034,0,0,0,0,0
FCR,50,2021-10-04 11:35:00,1.6,0.2109,0.0099,0.034,0.0024,0,0,0,0,0
FCR,50,2021-10-04 12:00:00,3.8,0.4471,0.0419,0.0691,0.0079,0,0,0,7,7
FCR,50,2021-10-04 12:20:00,5,3.317,1.722,0.5592,1.8746,0,7,7,0,0
FCR,50,2021-10-04 12:40:00,6.2,4.1698,2.0641,0.0619,2.0572,0,0,0,0,0
