"datetime","schmidt.stability"
2020-10-20 01:40:00,6.24233098186384
2020-10-20 01:50:00,6.2084478673195
2020-10-20 02:00:00,6.17225681576344
2020-10-20 02:10:00,6.11159734194436
2020-10-20 02:20:00,5.73170740494238
2020-10-20 02:30:00,5.93147747657119
2020-10-20 02:40:00,5.73099615580649
2020-10-20 02:50:00,5.65922002351612
2020-10-20 03:00:00,5.63126316845541
2020-10-20 03:10:00,5.51753808771112
2020-10-20 03:20:00,5.41017594111107
2020-10-20 03:30:00,5.52902994917371
2020-10-20 03:40:00,5.33010728446989
2020-10-20 03:50:00,5.42395535143957
2020-10-20 04:00:00,5.40291935763595
2020-10-20 04:10:00,5.34717871182497
2020-10-20 04:20:00,5.30243324477853
2020-10-20 04:30:00,5.32260810488538
2020-10-20 04:40:00,5.21067679020001
2020-10-20 04:50:00,5.13268666903499
2020-10-20 05:00:00,5.08536510020387
2020-10-20 05:10:00,4.91198407849392
2020-10-20 05:20:00,4.65174033594351
2020-10-20 05:30:00,4.67070018603435
2020-10-20 05:40:00,4.84758067325128
2020-10-20 05:50:00,4.63959822372634
2020-10-20 06:00:00,4.83660443843875
2020-10-20 06:10:00,4.78352045955228
2020-10-20 06:20:00,4.7363532203039
2020-10-20 06:30:00,4.80147175065707
2020-10-20 06:40:00,4.74741557109772
2020-10-20 06:50:00,4.82398362141201
2020-10-20 07:00:00,4.84988759491421
2020-10-20 07:10:00,4.77624863192133
2020-10-20 07:20:00,4.62260970403473
2020-10-20 07:30:00,4.67044578432143
2020-10-20 07:40:00,4.62665862541108
2020-10-20 07:50:00,4.61089146656309
2020-10-20 08:00:00,4.48481951191829
2020-10-20 08:10:00,4.48295934204381
2020-10-20 08:20:00,4.16972927323691
2020-10-20 08:30:00,4.30095332959714
2020-10-20 08:40:00,4.23377946178549
2020-10-20 08:50:00,4.1943568342252
2020-10-20 09:00:00,3.96138503682328
2020-10-20 09:10:00,3.96654574946426
2020-10-20 09:20:00,3.91005492566898
2020-10-20 09:30:00,3.99542391338091
2020-10-20 09:40:00,3.87723684378531
2020-10-20 09:50:00,3.9200838035789
2020-10-20 10:00:00,3.65612897495946
2020-10-20 10:10:00,3.6041319945807
2020-10-20 10:20:00,3.60515490011757
2020-10-20 10:30:00,3.64788972323213
2020-10-20 10:40:00,3.87197982174342
2020-10-20 10:50:00,3.90245592811553
2020-10-20 11:00:00,3.93543647770915
2020-10-20 11:10:00,3.7782183190647
2020-10-20 11:20:00,3.81886748516689
2020-10-20 11:30:00,4.00140911324918
2020-10-20 11:40:00,3.85773323218987
2020-10-20 11:50:00,3.77989606658225
2020-10-20 12:00:00,4.08742082499898
2020-10-20 12:10:00,4.00555855383324
2020-10-20 12:20:00,4.06647180000377
2020-10-20 12:30:00,3.77207656653331
2020-10-20 12:40:00,3.75996888915201
2020-10-20 12:50:00,4.08655464761639
2020-10-20 13:00:00,4.19570217910561
2020-10-20 13:10:00,4.25751828063798
2020-10-20 13:20:00,4.39099404858368
2020-10-20 13:30:00,4.52296383783789
2020-10-20 13:40:00,4.75702740135077
2020-10-20 13:50:00,4.82164587748823
2020-10-20 14:00:00,5.07556238131809
2020-10-20 14:40:00,6.19251423920365
2020-10-20 14:50:00,6.51641500793465
2020-10-20 15:00:00,6.46314307657675
2020-10-20 15:10:00,6.24784217779438
2020-10-20 15:20:00,6.24793278310338
2020-10-20 15:30:00,NA
2020-10-20 15:40:00,NA
2020-10-20 15:50:00,NA
2020-10-20 16:00:00,NA
2020-10-20 16:10:00,NA
2020-10-20 16:20:00,NA
2020-10-20 16:30:00,NA
2020-10-20 16:40:00,NA
2020-10-20 16:50:00,NA
2020-10-20 17:00:00,NA
2020-10-20 17:40:00,7.8424650700334
2020-10-20 17:50:00,6.58597994362956
2020-10-20 18:00:00,6.07569412768806
2020-10-20 18:10:00,5.64384637763887
2020-10-20 18:20:00,5.5610717739185
2020-10-20 18:30:00,5.61600904885217
2020-10-20 18:40:00,5.31758599816329
2020-10-20 18:50:00,5.29154662370086
2020-10-20 19:00:00,5.01879599505167
2020-10-20 19:10:00,5.19169880544159
2020-10-20 19:20:00,5.24386263723446
2020-10-20 19:30:00,5.33371563758894
2020-10-20 19:40:00,5.15786125574831
2020-10-20 19:50:00,4.94160371583937
2020-10-20 20:00:00,5.57240083470698
2020-10-20 20:10:00,5.56849475908171
2020-10-20 20:20:00,5.48736948329185
2020-10-20 20:30:00,5.32790387147688
2020-10-20 20:40:00,5.07393033900536
2020-10-20 20:50:00,4.88506974188027
2020-10-20 21:00:00,4.9255329363958
2020-10-20 21:10:00,4.60276500722981
2020-10-20 21:20:00,4.75842321606686
2020-10-20 21:30:00,4.69289157425373
2020-10-20 21:40:00,4.60333084374723
2020-10-20 21:50:00,4.63631377369714
2020-10-20 22:00:00,4.70732166117068
2020-10-20 22:10:00,4.93713774982026
2020-10-20 22:20:00,4.96098516538207
2020-10-20 22:30:00,5.309097506805
2020-10-20 22:40:00,5.8739275183484
2020-10-20 22:50:00,5.83486449616264
2020-10-20 23:00:00,7.18614490917301
2020-10-20 23:10:00,7.75784742309527
2020-10-20 23:20:00,8.0356523077159
2020-10-20 23:30:00,7.71042991186711
2020-10-20 23:40:00,7.84203308978497
2020-10-20 23:50:00,8.02331313290272
2020-10-21 00:00:00,7.98199090762427
2020-10-21 00:10:00,7.8820638223885
2020-10-21 00:20:00,7.84129713391516
2020-10-21 00:30:00,7.71073972187255
2020-10-21 00:40:00,8.01812218120478
2020-10-21 00:50:00,8.20260982692945
2020-10-21 01:00:00,7.8837999860629
2020-10-21 01:10:00,7.94016968137664
2020-10-21 01:20:00,7.81349957200026
2020-10-21 01:30:00,7.5057793294208
2020-10-21 01:40:00,7.57269357474628
2020-10-21 01:50:00,7.54594753671333
2020-10-21 02:00:00,7.70888359579907
2020-10-21 02:10:00,7.46994568449851
2020-10-21 02:20:00,7.33746503400444
2020-10-21 02:30:00,7.37799583309192
2020-10-21 02:40:00,7.37436245381131
2020-10-21 02:50:00,7.4702693948163
